28/02/2024 13:55:10 - 0482:	 - train_loss: 0.421201:	 - test_loss: 0.581361:	 mIoU 0.5580
28/02/2024 13:55:41 - 0483:	 - train_loss: 0.421835:	 - test_loss: 0.586208:	 mIoU 0.5533
28/02/2024 13:56:11 - 0484:	 - train_loss: 0.430971:	 - test_loss: 0.578066:	 mIoU 0.5575
28/02/2024 13:56:42 - 0485:	 - train_loss: 0.426116:	 - test_loss: 0.583956:	 mIoU 0.5574
28/02/2024 13:57:13 - 0486:	 - train_loss: 0.417967:	 - test_loss: 0.579829:	 mIoU 0.5560
28/02/2024 13:57:44 - 0487:	 - train_loss: 0.425716:	 - test_loss: 0.578767:	 mIoU 0.5555
28/02/2024 13:58:14 - 0488:	 - train_loss: 0.429819:	 - test_loss: 0.577770:	 mIoU 0.5528
28/02/2024 13:58:45 - 0489:	 - train_loss: 0.426143:	 - test_loss: 0.578689:	 mIoU 0.5527
28/02/2024 13:59:16 - 0490:	 - train_loss: 0.419533:	 - test_loss: 0.573008:	 mIoU 0.5634
28/02/2024 13:59:47 - 0491:	 - train_loss: 0.417065:	 - test_loss: 0.575222:	 mIoU 0.5609
28/02/2024 14:00:17 - 0492:	 - train_loss: 0.423465:	 - test_loss: 0.577198:	 mIoU 0.5549
28/02/2024 14:00:48 - 0493:	 - train_loss: 0.429415:	 - test_loss: 0.570312:	 mIoU 0.5688
28/02/2024 14:01:19 - 0494:	 - train_loss: 0.476325:	 - test_loss: 0.646723:	 mIoU 0.4821
28/02/2024 14:01:50 - 0495:	 - train_loss: 0.458242:	 - test_loss: 0.614548:	 mIoU 0.5239
28/02/2024 14:02:20 - 0496:	 - train_loss: 0.442766:	 - test_loss: 0.604672:	 mIoU 0.5331
28/02/2024 14:02:51 - 0497:	 - train_loss: 0.432754:	 - test_loss: 0.602003:	 mIoU 0.5365
28/02/2024 14:03:22 - 0498:	 - train_loss: 0.433967:	 - test_loss: 0.599220:	 mIoU 0.5393
28/02/2024 14:03:53 - 0499:	 - train_loss: 0.445311:	 - test_loss: 0.596231:	 mIoU 0.5451
28/02/2024 14:04:23 - 0500:	 - train_loss: 0.427383:	 - test_loss: 0.600623:	 mIoU 0.5489
28/02/2024 14:04:54 - 0501:	 - train_loss: 0.428827:	 - test_loss: 0.598098:	 mIoU 0.5472
28/02/2024 14:05:25 - 0502:	 - train_loss: 0.438731:	 - test_loss: 0.585117:	 mIoU 0.5627
28/02/2024 14:05:55 - 0503:	 - train_loss: 0.436959:	 - test_loss: 0.581414:	 mIoU 0.5638
28/02/2024 14:06:26 - 0504:	 - train_loss: 0.422598:	 - test_loss: 0.584270:	 mIoU 0.5541
28/02/2024 14:06:57 - 0505:	 - train_loss: 0.430834:	 - test_loss: 0.594969:	 mIoU 0.5523
28/02/2024 14:07:28 - 0506:	 - train_loss: 0.429998:	 - test_loss: 0.593321:	 mIoU 0.5529
28/02/2024 14:07:58 - 0507:	 - train_loss: 0.430022:	 - test_loss: 0.580632:	 mIoU 0.5524
28/02/2024 14:08:29 - 0508:	 - train_loss: 0.428590:	 - test_loss: 0.577470:	 mIoU 0.5552
28/02/2024 14:09:00 - 0509:	 - train_loss: 0.431004:	 - test_loss: 0.580589:	 mIoU 0.5532
28/02/2024 14:09:30 - 0510:	 - train_loss: 0.439482:	 - test_loss: 0.579825:	 mIoU 0.5551
28/02/2024 14:10:01 - 0511:	 - train_loss: 0.425382:	 - test_loss: 0.577512:	 mIoU 0.5560
28/02/2024 14:10:32 - 0512:	 - train_loss: 0.431599:	 - test_loss: 0.572340:	 mIoU 0.5594
28/02/2024 14:11:03 - 0513:	 - train_loss: 0.413724:	 - test_loss: 0.586304:	 mIoU 0.5368
28/02/2024 14:11:33 - 0514:	 - train_loss: 0.427089:	 - test_loss: 0.576440:	 mIoU 0.5592
28/02/2024 14:12:04 - 0515:	 - train_loss: 0.420371:	 - test_loss: 0.583065:	 mIoU 0.5507
28/02/2024 14:12:35 - 0516:	 - train_loss: 0.424271:	 - test_loss: 0.578828:	 mIoU 0.5559
28/02/2024 14:13:06 - 0517:	 - train_loss: 0.424321:	 - test_loss: 0.580803:	 mIoU 0.5578
28/02/2024 14:13:36 - 0518:	 - train_loss: 0.429059:	 - test_loss: 0.584965:	 mIoU 0.5543
28/02/2024 14:14:07 - 0519:	 - train_loss: 0.429383:	 - test_loss: 0.585568:	 mIoU 0.5473
28/02/2024 14:14:38 - 0520:	 - train_loss: 0.420828:	 - test_loss: 0.575637:	 mIoU 0.5653
28/02/2024 14:15:09 - 0521:	 - train_loss: 0.431061:	 - test_loss: 0.575275:	 mIoU 0.5651
28/02/2024 14:15:39 - 0522:	 - train_loss: 0.420399:	 - test_loss: 0.574761:	 mIoU 0.5623
28/02/2024 14:16:10 - 0523:	 - train_loss: 0.422079:	 - test_loss: 0.580067:	 mIoU 0.5568
28/02/2024 14:16:41 - 0524:	 - train_loss: 0.425376:	 - test_loss: 0.582401:	 mIoU 0.5573
28/02/2024 14:17:11 - 0525:	 - train_loss: 0.425941:	 - test_loss: 0.584855:	 mIoU 0.5517
28/02/2024 14:17:42 - 0526:	 - train_loss: 0.426590:	 - test_loss: 0.587904:	 mIoU 0.5406
28/02/2024 14:18:13 - 0527:	 - train_loss: 0.425596:	 - test_loss: 0.585711:	 mIoU 0.5529
28/02/2024 14:18:44 - 0528:	 - train_loss: 0.427159:	 - test_loss: 0.585988:	 mIoU 0.5494
28/02/2024 14:19:15 - 0529:	 - train_loss: 0.427382:	 - test_loss: 0.580078:	 mIoU 0.5477
28/02/2024 14:19:45 - 0530:	 - train_loss: 0.431313:	 - test_loss: 0.584526:	 mIoU 0.5444
28/02/2024 14:20:16 - 0531:	 - train_loss: 0.419832:	 - test_loss: 0.584149:	 mIoU 0.5510
28/02/2024 14:20:47 - 0532:	 - train_loss: 0.422916:	 - test_loss: 0.578781:	 mIoU 0.5508
28/02/2024 14:21:17 - 0533:	 - train_loss: 0.432575:	 - test_loss: 0.577718:	 mIoU 0.5531
28/02/2024 14:21:48 - 0534:	 - train_loss: 0.427590:	 - test_loss: 0.578984:	 mIoU 0.5531
28/02/2024 14:22:19 - 0535:	 - train_loss: 0.434250:	 - test_loss: 0.583533:	 mIoU 0.5499
28/02/2024 14:22:50 - 0536:	 - train_loss: 0.432734:	 - test_loss: 0.578918:	 mIoU 0.5569
28/02/2024 14:23:20 - 0537:	 - train_loss: 0.425534:	 - test_loss: 0.577598:	 mIoU 0.5636
28/02/2024 14:23:51 - 0538:	 - train_loss: 0.426898:	 - test_loss: 0.577457:	 mIoU 0.5557
28/02/2024 14:24:22 - 0539:	 - train_loss: 0.420171:	 - test_loss: 0.575179:	 mIoU 0.5571
28/02/2024 14:24:53 - 0540:	 - train_loss: 0.429540:	 - test_loss: 0.576339:	 mIoU 0.5591
28/02/2024 14:25:23 - 0541:	 - train_loss: 0.424191:	 - test_loss: 0.576528:	 mIoU 0.5535
28/02/2024 14:25:54 - 0542:	 - train_loss: 0.434566:	 - test_loss: 0.581573:	 mIoU 0.5520
28/02/2024 14:26:25 - 0543:	 - train_loss: 0.425871:	 - test_loss: 0.581499:	 mIoU 0.5618
28/02/2024 14:26:56 - 0544:	 - train_loss: 0.422469:	 - test_loss: 0.580426:	 mIoU 0.5596
28/02/2024 14:27:27 - 0545:	 - train_loss: 0.425470:	 - test_loss: 0.574863:	 mIoU 0.5516
28/02/2024 14:27:58 - 0546:	 - train_loss: 0.434977:	 - test_loss: 0.580115:	 mIoU 0.5513
28/02/2024 14:28:29 - 0547:	 - train_loss: 0.420292:	 - test_loss: 0.578301:	 mIoU 0.5544
28/02/2024 14:28:59 - 0548:	 - train_loss: 0.421981:	 - test_loss: 0.577728:	 mIoU 0.5556
28/02/2024 14:29:30 - 0549:	 - train_loss: 0.421108:	 - test_loss: 0.579522:	 mIoU 0.5522
28/02/2024 14:30:01 - 0550:	 - train_loss: 0.414306:	 - test_loss: 0.577109:	 mIoU 0.5546
28/02/2024 14:30:32 - 0551:	 - train_loss: 0.416839:	 - test_loss: 0.578667:	 mIoU 0.5500
28/02/2024 14:31:03 - 0552:	 - train_loss: 0.415929:	 - test_loss: 0.576821:	 mIoU 0.5582
28/02/2024 14:31:33 - 0553:	 - train_loss: 0.425833:	 - test_loss: 0.575337:	 mIoU 0.5558
28/02/2024 14:32:04 - 0554:	 - train_loss: 0.428704:	 - test_loss: 0.573196:	 mIoU 0.5535
28/02/2024 14:32:35 - 0555:	 - train_loss: 0.428295:	 - test_loss: 0.574614:	 mIoU 0.5603
28/02/2024 14:33:06 - 0556:	 - train_loss: 0.429304:	 - test_loss: 0.579120:	 mIoU 0.5488
28/02/2024 14:33:37 - 0557:	 - train_loss: 0.441455:	 - test_loss: 0.585896:	 mIoU 0.5548
28/02/2024 14:34:07 - 0558:	 - train_loss: 0.425732:	 - test_loss: 0.577109:	 mIoU 0.5609
28/02/2024 14:34:38 - 0559:	 - train_loss: 0.425849:	 - test_loss: 0.575396:	 mIoU 0.5593
28/02/2024 14:35:10 - 0560:	 - train_loss: 0.424132:	 - test_loss: 0.573300:	 mIoU 0.5592
28/02/2024 14:35:41 - 0561:	 - train_loss: 0.430496:	 - test_loss: 0.581970:	 mIoU 0.5576
28/02/2024 14:36:12 - 0562:	 - train_loss: 0.423095:	 - test_loss: 0.577474:	 mIoU 0.5586
28/02/2024 14:36:43 - 0563:	 - train_loss: 0.419755:	 - test_loss: 0.580910:	 mIoU 0.5579
28/02/2024 14:37:14 - 0564:	 - train_loss: 0.435121:	 - test_loss: 0.582232:	 mIoU 0.5632
28/02/2024 14:37:44 - 0565:	 - train_loss: 0.421631:	 - test_loss: 0.580084:	 mIoU 0.5616
28/02/2024 14:38:15 - 0566:	 - train_loss: 0.429724:	 - test_loss: 0.582108:	 mIoU 0.5563
28/02/2024 14:38:46 - 0567:	 - train_loss: 0.419901:	 - test_loss: 0.576092:	 mIoU 0.5575
28/02/2024 14:39:17 - 0568:	 - train_loss: 0.425983:	 - test_loss: 0.570585:	 mIoU 0.5574
28/02/2024 14:39:48 - 0569:	 - train_loss: 0.431655:	 - test_loss: 0.572688:	 mIoU 0.5582
28/02/2024 14:40:18 - 0570:	 - train_loss: 0.424746:	 - test_loss: 0.572923:	 mIoU 0.5588
28/02/2024 14:40:49 - 0571:	 - train_loss: 0.421584:	 - test_loss: 0.570456:	 mIoU 0.5710
28/02/2024 14:41:20 - 0572:	 - train_loss: 0.411598:	 - test_loss: 0.574720:	 mIoU 0.5617
28/02/2024 14:41:51 - 0573:	 - train_loss: 0.419131:	 - test_loss: 0.572998:	 mIoU 0.5642
28/02/2024 14:42:22 - 0574:	 - train_loss: 0.415781:	 - test_loss: 0.571979:	 mIoU 0.5590
28/02/2024 14:42:53 - 0575:	 - train_loss: 0.423857:	 - test_loss: 0.574028:	 mIoU 0.5614
28/02/2024 14:43:24 - 0576:	 - train_loss: 0.425258:	 - test_loss: 0.569604:	 mIoU 0.5666
28/02/2024 14:43:55 - 0577:	 - train_loss: 0.422294:	 - test_loss: 0.570054:	 mIoU 0.5608
28/02/2024 14:44:26 - 0578:	 - train_loss: 0.427402:	 - test_loss: 0.572330:	 mIoU 0.5592
28/02/2024 14:44:57 - 0579:	 - train_loss: 0.435309:	 - test_loss: 0.564637:	 mIoU 0.5691
28/02/2024 14:45:27 - 0580:	 - train_loss: 0.421835:	 - test_loss: 0.570715:	 mIoU 0.5668
28/02/2024 14:45:58 - 0581:	 - train_loss: 0.430726:	 - test_loss: 0.569312:	 mIoU 0.5663
28/02/2024 14:46:29 - 0582:	 - train_loss: 0.415914:	 - test_loss: 0.569161:	 mIoU 0.5637
28/02/2024 14:47:00 - 0583:	 - train_loss: 0.430801:	 - test_loss: 0.566962:	 mIoU 0.5705
28/02/2024 14:47:30 - 0584:	 - train_loss: 0.410340:	 - test_loss: 0.574809:	 mIoU 0.5604
28/02/2024 14:48:01 - 0585:	 - train_loss: 0.420327:	 - test_loss: 0.607395:	 mIoU 0.5248
28/02/2024 14:48:32 - 0586:	 - train_loss: 0.428816:	 - test_loss: 0.582893:	 mIoU 0.5535
28/02/2024 14:49:03 - 0587:	 - train_loss: 0.417678:	 - test_loss: 0.601590:	 mIoU 0.5227
28/02/2024 14:49:34 - 0588:	 - train_loss: 0.436169:	 - test_loss: 0.609458:	 mIoU 0.5031
28/02/2024 14:50:05 - 0589:	 - train_loss: 0.429418:	 - test_loss: 0.575681:	 mIoU 0.5626
28/02/2024 14:50:36 - 0590:	 - train_loss: 0.415147:	 - test_loss: 0.587824:	 mIoU 0.5692
28/02/2024 14:51:07 - 0591:	 - train_loss: 0.416372:	 - test_loss: 0.588891:	 mIoU 0.5552
28/02/2024 14:51:37 - 0592:	 - train_loss: 0.421686:	 - test_loss: 0.597300:	 mIoU 0.5520
28/02/2024 14:52:08 - 0593:	 - train_loss: 0.408959:	 - test_loss: 0.582816:	 mIoU 0.5601
28/02/2024 14:52:39 - 0594:	 - train_loss: 0.417971:	 - test_loss: 0.581894:	 mIoU 0.5646
28/02/2024 14:53:09 - 0595:	 - train_loss: 0.410192:	 - test_loss: 0.585442:	 mIoU 0.5602
28/02/2024 14:53:40 - 0596:	 - train_loss: 0.422020:	 - test_loss: 0.585381:	 mIoU 0.5590
28/02/2024 14:54:11 - 0597:	 - train_loss: 0.418990:	 - test_loss: 0.592969:	 mIoU 0.5489
28/02/2024 14:54:42 - 0598:	 - train_loss: 0.421155:	 - test_loss: 0.594451:	 mIoU 0.5483
28/02/2024 14:55:12 - 0599:	 - train_loss: 0.424881:	 - test_loss: 0.594918:	 mIoU 0.5580
28/02/2024 14:55:43 - 0600:	 - train_loss: 0.419619:	 - test_loss: 0.594842:	 mIoU 0.5329
28/02/2024 14:56:14 - 0601:	 - train_loss: 0.417476:	 - test_loss: 0.606372:	 mIoU 0.5026
28/02/2024 14:56:45 - 0602:	 - train_loss: 0.422167:	 - test_loss: 0.605292:	 mIoU 0.5221
28/02/2024 14:57:15 - 0603:	 - train_loss: 0.424444:	 - test_loss: 0.585304:	 mIoU 0.5565
28/02/2024 14:57:46 - 0604:	 - train_loss: 0.427196:	 - test_loss: 0.605521:	 mIoU 0.5336
28/02/2024 14:58:17 - 0605:	 - train_loss: 0.422597:	 - test_loss: 0.592456:	 mIoU 0.5620
28/02/2024 14:58:47 - 0606:	 - train_loss: 0.417487:	 - test_loss: 0.578218:	 mIoU 0.5571
28/02/2024 14:59:18 - 0607:	 - train_loss: 0.409780:	 - test_loss: 0.584685:	 mIoU 0.5579
28/02/2024 14:59:49 - 0608:	 - train_loss: 0.411946:	 - test_loss: 0.611882:	 mIoU 0.5200
28/02/2024 15:00:19 - 0609:	 - train_loss: 0.427652:	 - test_loss: 0.631940:	 mIoU 0.4040
28/02/2024 15:00:50 - 0610:	 - train_loss: 0.419026:	 - test_loss: 0.613817:	 mIoU 0.5224
28/02/2024 15:01:21 - 0611:	 - train_loss: 0.419130:	 - test_loss: 0.614099:	 mIoU 0.4674
28/02/2024 15:01:51 - 0612:	 - train_loss: 0.420915:	 - test_loss: 0.588642:	 mIoU 0.5586
28/02/2024 15:02:22 - 0613:	 - train_loss: 0.426134:	 - test_loss: 0.600154:	 mIoU 0.5218
28/02/2024 15:02:53 - 0614:	 - train_loss: 0.421201:	 - test_loss: 0.603960:	 mIoU 0.5295
28/02/2024 15:03:23 - 0615:	 - train_loss: 0.420796:	 - test_loss: 0.582767:	 mIoU 0.5570
28/02/2024 15:03:54 - 0616:	 - train_loss: 0.417609:	 - test_loss: 0.594002:	 mIoU 0.5387
28/02/2024 15:04:25 - 0617:	 - train_loss: 0.416561:	 - test_loss: 0.568173:	 mIoU 0.5735
28/02/2024 15:04:55 - 0618:	 - train_loss: 0.431795:	 - test_loss: 0.570676:	 mIoU 0.5698
28/02/2024 15:05:26 - 0619:	 - train_loss: 0.416922:	 - test_loss: 0.570714:	 mIoU 0.5673
28/02/2024 15:05:57 - 0620:	 - train_loss: 0.428372:	 - test_loss: 0.569892:	 mIoU 0.5664
28/02/2024 15:06:28 - 0621:	 - train_loss: 0.416232:	 - test_loss: 0.568388:	 mIoU 0.5657
28/02/2024 15:06:58 - 0622:	 - train_loss: 0.416429:	 - test_loss: 0.577203:	 mIoU 0.5538
28/02/2024 15:07:29 - 0623:	 - train_loss: 0.422304:	 - test_loss: 0.573494:	 mIoU 0.5628
28/02/2024 15:08:00 - 0624:	 - train_loss: 0.417598:	 - test_loss: 0.570841:	 mIoU 0.5615
28/02/2024 15:08:30 - 0625:	 - train_loss: 0.418054:	 - test_loss: 0.572126:	 mIoU 0.5658
28/02/2024 15:09:01 - 0626:	 - train_loss: 0.420454:	 - test_loss: 0.566978:	 mIoU 0.5735
28/02/2024 15:09:32 - 0627:	 - train_loss: 0.425712:	 - test_loss: 0.571596:	 mIoU 0.5629
28/02/2024 15:10:02 - 0628:	 - train_loss: 0.420757:	 - test_loss: 0.566363:	 mIoU 0.5716
28/02/2024 15:10:33 - 0629:	 - train_loss: 0.418335:	 - test_loss: 0.573711:	 mIoU 0.5596
28/02/2024 15:11:04 - 0630:	 - train_loss: 0.421487:	 - test_loss: 0.570704:	 mIoU 0.5671
28/02/2024 15:11:34 - 0631:	 - train_loss: 0.418328:	 - test_loss: 0.575558:	 mIoU 0.5529
28/02/2024 15:12:05 - 0632:	 - train_loss: 0.424798:	 - test_loss: 0.572946:	 mIoU 0.5571
28/02/2024 15:12:36 - 0633:	 - train_loss: 0.413842:	 - test_loss: 0.570235:	 mIoU 0.5667
28/02/2024 15:13:06 - 0634:	 - train_loss: 0.418246:	 - test_loss: 0.571250:	 mIoU 0.5629
28/02/2024 15:13:37 - 0635:	 - train_loss: 0.415636:	 - test_loss: 0.576604:	 mIoU 0.5591
28/02/2024 15:14:08 - 0636:	 - train_loss: 0.418929:	 - test_loss: 0.579192:	 mIoU 0.5521
28/02/2024 15:14:38 - 0637:	 - train_loss: 0.427418:	 - test_loss: 0.570660:	 mIoU 0.5627
28/02/2024 15:15:09 - 0638:	 - train_loss: 0.421150:	 - test_loss: 0.571049:	 mIoU 0.5596
28/02/2024 15:15:40 - 0639:	 - train_loss: 0.422009:	 - test_loss: 0.572009:	 mIoU 0.5607
28/02/2024 15:16:10 - 0640:	 - train_loss: 0.415423:	 - test_loss: 0.588305:	 mIoU 0.5617
28/02/2024 15:16:41 - 0641:	 - train_loss: 0.413573:	 - test_loss: 0.571626:	 mIoU 0.5703
28/02/2024 15:17:12 - 0642:	 - train_loss: 0.422859:	 - test_loss: 0.575514:	 mIoU 0.5704
28/02/2024 15:17:42 - 0643:	 - train_loss: 0.423050:	 - test_loss: 0.575365:	 mIoU 0.5587
28/02/2024 15:18:13 - 0644:	 - train_loss: 0.425063:	 - test_loss: 0.578957:	 mIoU 0.5669
28/02/2024 15:18:44 - 0645:	 - train_loss: 0.420590:	 - test_loss: 0.583935:	 mIoU 0.5591
28/02/2024 15:19:14 - 0646:	 - train_loss: 0.419590:	 - test_loss: 0.584491:	 mIoU 0.5597
28/02/2024 15:19:45 - 0647:	 - train_loss: 0.418561:	 - test_loss: 0.585217:	 mIoU 0.5657
28/02/2024 15:20:16 - 0648:	 - train_loss: 0.419119:	 - test_loss: 0.589244:	 mIoU 0.5446
28/02/2024 15:20:46 - 0649:	 - train_loss: 0.418797:	 - test_loss: 0.580184:	 mIoU 0.5608
28/02/2024 15:21:17 - 0650:	 - train_loss: 0.426578:	 - test_loss: 0.579824:	 mIoU 0.5509
28/02/2024 15:21:48 - 0651:	 - train_loss: 0.418352:	 - test_loss: 0.582580:	 mIoU 0.5712
28/02/2024 15:22:18 - 0652:	 - train_loss: 0.424826:	 - test_loss: 0.569366:	 mIoU 0.5693
28/02/2024 15:22:49 - 0653:	 - train_loss: 0.424290:	 - test_loss: 0.567977:	 mIoU 0.5665
28/02/2024 15:23:20 - 0654:	 - train_loss: 0.420763:	 - test_loss: 0.572934:	 mIoU 0.5647
28/02/2024 15:23:50 - 0655:	 - train_loss: 0.426234:	 - test_loss: 0.569118:	 mIoU 0.5678
28/02/2024 15:24:21 - 0656:	 - train_loss: 0.414169:	 - test_loss: 0.579918:	 mIoU 0.5658
28/02/2024 15:24:52 - 0657:	 - train_loss: 0.419473:	 - test_loss: 0.585217:	 mIoU 0.5664
28/02/2024 15:25:22 - 0658:	 - train_loss: 0.413292:	 - test_loss: 0.585985:	 mIoU 0.5627
28/02/2024 15:25:53 - 0659:	 - train_loss: 0.415327:	 - test_loss: 0.574754:	 mIoU 0.5673
28/02/2024 15:26:23 - 0660:	 - train_loss: 0.423969:	 - test_loss: 0.572336:	 mIoU 0.5650
28/02/2024 15:26:54 - 0661:	 - train_loss: 0.418577:	 - test_loss: 0.590044:	 mIoU 0.5554
28/02/2024 15:27:25 - 0662:	 - train_loss: 0.420789:	 - test_loss: 0.570352:	 mIoU 0.5602
28/02/2024 15:27:55 - 0663:	 - train_loss: 0.436199:	 - test_loss: 0.573364:	 mIoU 0.5544
28/02/2024 15:28:26 - 0664:	 - train_loss: 0.421998:	 - test_loss: 0.573508:	 mIoU 0.5576
28/02/2024 15:28:57 - 0665:	 - train_loss: 0.406287:	 - test_loss: 0.568493:	 mIoU 0.5633
28/02/2024 15:29:27 - 0666:	 - train_loss: 0.418820:	 - test_loss: 0.571478:	 mIoU 0.5589
28/02/2024 15:29:58 - 0667:	 - train_loss: 0.414868:	 - test_loss: 0.570356:	 mIoU 0.5633
28/02/2024 15:30:29 - 0668:	 - train_loss: 0.422280:	 - test_loss: 0.572747:	 mIoU 0.5610
28/02/2024 15:31:00 - 0669:	 - train_loss: 0.424035:	 - test_loss: 0.571792:	 mIoU 0.5643
28/02/2024 15:31:31 - 0670:	 - train_loss: 0.418873:	 - test_loss: 0.568441:	 mIoU 0.5632
28/02/2024 15:32:02 - 0671:	 - train_loss: 0.423067:	 - test_loss: 0.570350:	 mIoU 0.5589
28/02/2024 15:32:32 - 0672:	 - train_loss: 0.423420:	 - test_loss: 0.571375:	 mIoU 0.5579
28/02/2024 15:33:03 - 0673:	 - train_loss: 0.423593:	 - test_loss: 0.568384:	 mIoU 0.5604
28/02/2024 15:33:34 - 0674:	 - train_loss: 0.422590:	 - test_loss: 0.568993:	 mIoU 0.5676
28/02/2024 15:34:05 - 0675:	 - train_loss: 0.419441:	 - test_loss: 0.568638:	 mIoU 0.5680
28/02/2024 15:34:35 - 0676:	 - train_loss: 0.414079:	 - test_loss: 0.567892:	 mIoU 0.5631
28/02/2024 15:35:06 - 0677:	 - train_loss: 0.410032:	 - test_loss: 0.563916:	 mIoU 0.5663
28/02/2024 15:35:37 - 0678:	 - train_loss: 0.429074:	 - test_loss: 0.584450:	 mIoU 0.5440
28/02/2024 15:36:08 - 0679:	 - train_loss: 0.426754:	 - test_loss: 0.579033:	 mIoU 0.5538
28/02/2024 15:36:39 - 0680:	 - train_loss: 0.420280:	 - test_loss: 0.575211:	 mIoU 0.5584
28/02/2024 15:37:10 - 0681:	 - train_loss: 0.420336:	 - test_loss: 0.567388:	 mIoU 0.5694
28/02/2024 15:37:40 - 0682:	 - train_loss: 0.417432:	 - test_loss: 0.569063:	 mIoU 0.5683
28/02/2024 15:38:11 - 0683:	 - train_loss: 0.415477:	 - test_loss: 0.568189:	 mIoU 0.5600
28/02/2024 15:38:42 - 0684:	 - train_loss: 0.419009:	 - test_loss: 0.568409:	 mIoU 0.5696
28/02/2024 15:39:13 - 0685:	 - train_loss: 0.424411:	 - test_loss: 0.566867:	 mIoU 0.5696
28/02/2024 15:39:44 - 0686:	 - train_loss: 0.425033:	 - test_loss: 0.565067:	 mIoU 0.5726
28/02/2024 15:40:14 - 0687:	 - train_loss: 0.425463:	 - test_loss: 0.564771:	 mIoU 0.5640
28/02/2024 15:40:45 - 0688:	 - train_loss: 0.419441:	 - test_loss: 0.571790:	 mIoU 0.5593
28/02/2024 15:41:16 - 0689:	 - train_loss: 0.422640:	 - test_loss: 0.571646:	 mIoU 0.5637
28/02/2024 15:41:47 - 0690:	 - train_loss: 0.421235:	 - test_loss: 0.568342:	 mIoU 0.5632
28/02/2024 15:42:17 - 0691:	 - train_loss: 0.421186:	 - test_loss: 0.572413:	 mIoU 0.5637
28/02/2024 15:42:48 - 0692:	 - train_loss: 0.413962:	 - test_loss: 0.561359:	 mIoU 0.5696
28/02/2024 15:43:19 - 0693:	 - train_loss: 0.420559:	 - test_loss: 0.560706:	 mIoU 0.5734
28/02/2024 15:43:50 - 0694:	 - train_loss: 0.426529:	 - test_loss: 0.565054:	 mIoU 0.5704
28/02/2024 15:44:21 - 0695:	 - train_loss: 0.415454:	 - test_loss: 0.571174:	 mIoU 0.5627
28/02/2024 15:44:52 - 0696:	 - train_loss: 0.418715:	 - test_loss: 0.567628:	 mIoU 0.5676
28/02/2024 15:45:22 - 0697:	 - train_loss: 0.416452:	 - test_loss: 0.566421:	 mIoU 0.5613
28/02/2024 15:45:53 - 0698:	 - train_loss: 0.415862:	 - test_loss: 0.570006:	 mIoU 0.5607
28/02/2024 15:46:24 - 0699:	 - train_loss: 0.421903:	 - test_loss: 0.561281:	 mIoU 0.5743
28/02/2024 15:46:55 - 0700:	 - train_loss: 0.420032:	 - test_loss: 0.561111:	 mIoU 0.5739
28/02/2024 15:47:26 - 0701:	 - train_loss: 0.421795:	 - test_loss: 0.570668:	 mIoU 0.5489
28/02/2024 15:47:56 - 0702:	 - train_loss: 0.410906:	 - test_loss: 0.567814:	 mIoU 0.5662
28/02/2024 15:48:27 - 0703:	 - train_loss: 0.414200:	 - test_loss: 0.572567:	 mIoU 0.5660
28/02/2024 15:48:58 - 0704:	 - train_loss: 0.410932:	 - test_loss: 0.569952:	 mIoU 0.5714
28/02/2024 15:49:29 - 0705:	 - train_loss: 0.418197:	 - test_loss: 0.566525:	 mIoU 0.5682
28/02/2024 15:49:59 - 0706:	 - train_loss: 0.415070:	 - test_loss: 0.572182:	 mIoU 0.5613
28/02/2024 15:50:30 - 0707:	 - train_loss: 0.416736:	 - test_loss: 0.564827:	 mIoU 0.5677
28/02/2024 15:51:01 - 0708:	 - train_loss: 0.411607:	 - test_loss: 0.566868:	 mIoU 0.5704
28/02/2024 15:51:32 - 0709:	 - train_loss: 0.417919:	 - test_loss: 0.567703:	 mIoU 0.5690
28/02/2024 15:52:03 - 0710:	 - train_loss: 0.409338:	 - test_loss: 0.567070:	 mIoU 0.5667
28/02/2024 15:52:34 - 0711:	 - train_loss: 0.416879:	 - test_loss: 0.567008:	 mIoU 0.5679
28/02/2024 15:53:05 - 0712:	 - train_loss: 0.425297:	 - test_loss: 0.564532:	 mIoU 0.5711
28/02/2024 15:53:35 - 0713:	 - train_loss: 0.417370:	 - test_loss: 0.566180:	 mIoU 0.5707
28/02/2024 15:54:07 - 0714:	 - train_loss: 0.422634:	 - test_loss: 0.571161:	 mIoU 0.5624
28/02/2024 15:54:38 - 0715:	 - train_loss: 0.422592:	 - test_loss: 0.567382:	 mIoU 0.5702
28/02/2024 15:55:09 - 0716:	 - train_loss: 0.407134:	 - test_loss: 0.564026:	 mIoU 0.5655
28/02/2024 15:55:39 - 0717:	 - train_loss: 0.414786:	 - test_loss: 0.564739:	 mIoU 0.5707
28/02/2024 15:56:10 - 0718:	 - train_loss: 0.411175:	 - test_loss: 0.569669:	 mIoU 0.5605
28/02/2024 15:56:41 - 0719:	 - train_loss: 0.416969:	 - test_loss: 0.568161:	 mIoU 0.5644
28/02/2024 15:57:12 - 0720:	 - train_loss: 0.410052:	 - test_loss: 0.566989:	 mIoU 0.5694
28/02/2024 15:57:44 - 0721:	 - train_loss: 0.408832:	 - test_loss: 0.564039:	 mIoU 0.5689
28/02/2024 15:58:15 - 0722:	 - train_loss: 0.415238:	 - test_loss: 0.575602:	 mIoU 0.5570
